id;node_sn;timestamp;GPS_lat;GPS_lon;GPS_alt;GPS_speed;GPS_num_sats;ACC_x_RMS;ACC_y_RMS;ACC_z_RMS;ACC_x_MEAN;ACC_y_MEAN;ACC_z_MEAN;ACC_samples;MAG_x_RMS;MAG_y_RMS;MAG_z_RMS;MAG_x_MEAN;MAG_y_MEAN;MAG_z_MEAN;MAG_samples;temperature;is_anomaly;raw_MSE;score
9430;19;04/06/2022 07:42;0;0;0;0;0;0;0;0;-996.328;0.919688;0.306563;1;0;0;0;-21;38;9;1;252.457;0;0;0
9431;20;04/06/2022 07:46;44.990.108.489.990.200;7.517.099.857.330.320;247;0;6;0;0;0;-965.672;153.281;-0.459844;1;0;0;0;-27;-61;53;1;245.514;0;0;0
9432;16;04/06/2022 07:57;44.991.920.471.191.400;7.515.699.863.433.830;-83;0;3;0;0;0;-101.166;0.613125;0.919688;1;0;0;0;-11;-52;0;1;241.375;0;0;0
9433;18;04/06/2022 08:01;4.499.169.921.875;7.516.260.147.094.720;80;0;4;0;0;0;-996.328;107.297;0.613125;1;0;0;0;22;92;38;1;250.427;0;0;0
9434;12;04/06/2022 08:01;44.990.081.787.109.300;7.519.859.790.802.000;488;0;5;0;0;0;-102.698;-0.459844;0.153281;1;0;0;0;-12;-68;59;1;244.446;0;0;0
9435;14;04/06/2022 08:35;0;0;0;0;0;0;0;0;-935.016;260.578;122.625;1;0;0;0;-20;51;-22;1;253.498;0;0;0
9436;19;04/06/2022 08:42;0;0;0;0;0;0;0;0;-101.166;0.766406;0.306563;1;0;0;0;-21;38;9;1;251.095;0;0;0
9437;20;04/06/2022 08:46;4.499.045.944.213.860;7.517.590.045.928.950;283;0;4;0;0;0;-996.328;153.281;-0.459844;1;0;0;0;-27;-61;53;1;246.422;0;0;0
9438;16;04/06/2022 08:58;44.989.688.873.291.000;7.517.079.830.169.670;301;0;4;0;0;0;-996.328;0.306563;107.297;1;0;0;0;-11;-52;0;1;240.867;0;0;0
9439;12;04/06/2022 09:00;4.499.092.102.050.780;7.516.190.052.032.470;-3;0;4;0;0;0;-996.328;-0.306563;0;1;0;0;0;-12;-68;59;1;242.897;0;0;0
9440;18;04/06/2022 09:01;44.990.928.649.902.300;7.516.670.227.050.780;178;0;4;0;0;0;-996.328;0.919688;0.766406;1;0;0;0;22;92;38;1;250.187;0;0;0
9441;14;04/06/2022 09:31;44.989.990.234.375;7.519.269.943.237.300;85;0;3;0;0;0;-950.344;24.525;153.281;1;0;0;0;-20;51;-22;1;246.368;0;0;0
9442;19;04/06/2022 09:42;0;0;0;0;0;0;0;0;-996.328;0.919688;0.459844;1;0;0;0;-21;38;9;1;251.362;0;0;0
9443;20;04/06/2022 09:46;44.990.211.486.816.400;75.177.998.542.785.600;280;0;6;0;0;0;-9.81;137.953;-0.306563;1;0;0;0;-27;-61;53;1;247.463;0;0;0
9444;16;04/06/2022 09:59;4.499.003.982.543.940;7.517.029.762.268.060;298;0;5;0;0;0;-996.328;0.613125;0.766406;1;0;0;0;-11;-52;0;1;243.324;0;0;0
9445;18;04/06/2022 09:59;449.905.891.418.457;7.518.370.151.519.770;357;0;4;0;0;0;-9.81;107.297;0.766406;1;0;0;0;22;92;38;1;248.344;0;0;0
9446;12;04/06/2022 10:01;44.990.570.068.359.300;7.517.489.910.125.730;296;0;6;0;0;0;-102.698;-0.459844;0.459844;1;0;0;0;-12;-68;59;1;243.565;0;0;0
9447;14;04/06/2022 10:35;0;0;0;0;0;0;0;0;-919.687;24.525;122.625;1;0;0;0;-20;51;-22;1;253.738;0;0;0
9448;19;04/06/2022 10:42;0;0;0;0;0;0;0;0;-101.166;0.919688;0.919688;1;0;0;0;-21;38;9;1;25.259;0;0;0
9449;20;04/06/2022 10:46;4.499.034.118.652.340;75.172.200.202.941.800;239;0;3;0;0;0;-965.672;153.281;-0.919688;1;0;0;0;-27;-61;53;1;251.202;0;0;0
9450;16;04/06/2022 11:01;0;0;0;0;0;0;0;0;-9.81;0.459844;0.766406;1;0;0;0;-11;-52;0;1;247.276;0;0;0
9451;18;04/06/2022 11:02;0;0;0;0;0;0;0;0;-950.344;107.297;0.306563;1;0;0;0;22;92;38;1;254.433;0;0;0
9452;12;04/06/2022 11:04;4.499.116.134.643.550;7.518.579.959.869.380;422;0;3;0;0;0;-9.81;-0.459844;0.306563;1;0;0;0;-12;-68;59;1;249.386;0;0;0
9453;14;04/06/2022 11:34;0;0;0;0;0;0;0;0;-919.687;260.578;107.297;1;0;0;0;-20;51;-22;1;255.821;0;0;0
9454;19;04/06/2022 11:42;0;0;0;0;0;0;0;0;-9.81;0.766406;-0.153281;1;0;0;0;-21;38;9;1;254.353;0;0;0
9455;20;04/06/2022 11:46;4.499.045.181.274.410;7.517.590.045.928.950;303;0;3;0;0;0;-965.672;153.281;-0.306563;1;0;0;0;-27;-61;53;1;259.827;0;0;0
9456;18;04/06/2022 11:58;44.990.211.486.816.400;7.518.119.812.011.710;345;0;4;0;0;0;-9.81;0.919688;0.919688;1;0;0;0;22;92;38;1;250.774;0;0;0
9457;12;04/06/2022 12:01;44.990.169.525.146.400;7.518.179.893.493.650;320;0;5;0;0;0;-9.81;-0.306563;0;1;0;0;0;-12;-68;59;1;247.303;0;0;0
9458;14;04/06/2022 12:31;4.498.984.146.118.160;75.184.102.058.410.600;251;0;4;0;0;0;-935.016;24.525;137.953;1;0;0;0;-20;51;-22;1;252.964;0;0;0
9459;19;04/06/2022 12:42;0;0;0;0;0;0;0;0;-996.328;0.919688;0.459844;1;0;0;0;-21;38;9;1;255.314;0;0;0
9460;20;04/06/2022 12:46;4.499.013.137.817.380;7.517.409.801.483.150;327;0;4;0;0;0;-9.81;137.953;-0.919688;1;0;0;0;-27;-61;53;1;267.784;0;0;0
9461;16;04/06/2022 12:59;4.499.058.151.245.110;751.692.008.972.168;213;0;3;0;0;0;-102.698;0.613125;0.613125;1;0;0;0;-11;-52;0;1;248.157;0;0;0
9462;18;04/06/2022 13:02;44.990.509.033.203.100;7.517.169.952.392.570;289;0;4;0;0;0;-996.328;122.625;0.459844;1;0;0;0;22;92;38;1;258.705;0;0;0
9463;12;04/06/2022 13:02;4.499.052.047.729.490;7.516.970.157.623.290;257;25.9;5;0;0;0;-996.328;-0.613125;0;1;0;0;0;-12;-68;59;1;251.602;0;0;0
9464;14;04/06/2022 13:31;4.499.068.832.397.460;7.515.719.890.594.480;249;0;4;0;0;0;-935.016;229.922;107.297;1;0;0;0;-20;51;-22;1;256.169;0;0;0
9465;19;04/06/2022 13:42;0;0;0;0;0;0;0;0;-9.81;0.919688;0.613125;1;0;0;0;-21;38;9;1;256.436;0;0;0
9466;20;04/06/2022 13:45;4.499.028.015.136.710;7.517.879.962.921.140;228;0;5;0;0;0;-9.81;153.281;-0.919688;1;0;0;0;-27;-61;53;1;273.846;0;0;0
9467;18;04/06/2022 13:58;44.990.718.841.552.700;7.517.380.237.579.340;343;0;4;0;0;0;-996.328;0.766406;0.613125;1;0;0;0;22;92;38;1;255.982;0;0;0
9468;16;04/06/2022 14:01;0;0;0;0;0;0;0;0;-996.328;0.613125;0.459844;1;0;0;0;-11;-52;0;1;25.243;0;0;0
9469;12;04/06/2022 14:02;44.990.360.260.009.700;751.816.987.991.333;392;0;4;0;0;0;-102.698;-0.613125;0.459844;1;0;0;0;-12;-68;59;1;252.777;0;0;0
9470;14;04/06/2022 14:33;44.990.970.611.572.200;7.516.679.763.793.940;218;0;3;0;0;0;-950.344;229.922;168.609;1;0;0;0;-20;51;-22;1;262.337;0;0;0
9471;19;04/06/2022 14:42;0;0;0;0;0;0;0;0;-101.166;0.919688;0.766406;1;0;0;0;-21;38;9;1;25.761;0;0;0
9472;20;04/06/2022 14:45;4.499.169.158.935.540;7.515.689.849.853.510;112;0;4;0;0;0;-996.328;168.609;-0.766406;1;0;0;0;-27;-61;53;1;277.905;0;0;0
9473;16;04/06/2022 14:57;4.499.053.955.078.120;7.516.550.064.086.910;304;0;3;0;0;0;-965.672;0.459844;0.306563;1;0;0;0;-11;-52;0;1;247.784;0;0;0
9474;18;04/06/2022 14:59;4.499.040.985.107.420;751.869.010.925.293;383;0;4;0;0;0;-9.81;0.919688;0.459844;1;0;0;0;22;92;38;1;259.827;0;0;0
9475;12;04/06/2022 15:01;4.499.052.810.668.940;7.517.039.775.848.380;214;0;3;0;0;0;-9.81;-0.306563;-0.153281;1;0;0;0;-12;-68;59;1;253.018;0;0;0
9476;14;04/06/2022 15:32;449.906.005.859.375;7.515.779.972.076.410;148;0;4;0;0;0;-935.016;24.525;153.281;1;0;0;0;-20;51;-22;1;261.883;0;0;0
9477;19;04/06/2022 15:41;0;0;0;0;0;0;0;0;-996.328;0.766406;0.613125;1;0;0;0;-21;38;9;1;258.919;0;0;0
9478;20;04/06/2022 15:45;4.499.055.099.487.300;7.517.320.156.097.410;275;0;5;0;0;0;-9.81;153.281;-0.459844;1;0;0;0;-27;-61;53;1;283.192;0;0;0
9479;16;04/06/2022 15:57;4.499.034.118.652.340;7.517.819.881.439.200;323;0;5;0;0;0;-996.328;0.613125;0.919688;1;0;0;0;-11;-52;0;1;248.798;0;0;0
9480;18;04/06/2022 15:58;44.990.509.033.203.100;7.519.040.107.727.050;344;0;4;0;0;0;-9.81;0.919688;0.613125;1;0;0;0;22;92;38;1;261.189;0;0;0
9481;12;04/06/2022 16:01;44.990.760.803.222.600;7.518.179.893.493.650;307;0;4;0;0;0;-9.81;-0.306563;0.153281;1;0;0;0;-12;-68;59;1;254.593;0;0;0
9482;14;04/06/2022 16:29;4.499.068.832.397.460;7.519.309.997.558.590;312;3.8;4;0;0;0;-935.016;229.922;137.953;1;0;0;0;-20;51;-22;1;260.067;0;0;0
9483;19;04/06/2022 16:41;0;0;0;0;0;0;0;0;-101.166;0.919688;0.766406;1;0;0;0;-21;38;9;1;25.98;0;0;0
9484;20;04/06/2022 16:45;4.499.068.069.458.000;75.171.098.709.106.400;219;3;3;0;0;0;-996.328;153.281;-0.766406;1;0;0;0;-27;-61;53;1;285.142;0;0;0
9485;16;04/06/2022 16:57;449.901.008.605.957;7.518.479.824.066.160;265;0;4;0;0;0;-996.328;0.459844;107.297;1;0;0;0;-11;-52;0;1;252.163;0;0;0
9486;18;04/06/2022 16:59;44.990.478.515.625;7.517.189.979.553.220;289;0;4;0;0;0;-9.81;107.297;0.306563;1;0;0;0;22;92;38;1;26.426;0;0;0
9487;12;04/06/2022 17:01;44.990.360.260.009.700;7.518.400.192.260.740;307;0;3;0;0;0;-996.328;-0.459844;0.153281;1;0;0;0;-12;-68;59;1;255.955;0;0;0
9488;14;04/06/2022 17:30;44.990.638.732.910.100;7.516.419.887.542.720;273;0;4;0;0;0;-950.344;229.922;168.609;1;0;0;0;-20;51;-22;1;262.764;0;0;0
9489;19;04/06/2022 17:41;0;0;0;0;0;0;0;0;-9.81;0.766406;0.919688;1;0;0;0;-21;38;9;1;260.521;0;0;0
9490;20;04/06/2022 17:44;4.499.024.963.378.900;75.177.202.224.731.400;298;0;4;0;0;0;-965.672;137.953;0;1;0;0;0;-27;-61;53;1;285.836;0;0;0
9491;18;04/06/2022 17:57;4.499.066.162.109.370;7.517.139.911.651.610;283;0;4;0;0;0;-9.81;107.297;0.919688;1;0;0;0;22;92;38;1;262.818;0;0;0
9492;16;04/06/2022 17:57;4.499.052.810.668.940;7.516.459.941.864.010;310;0;4;0;0;0;-965.672;0.613125;0.459844;1;0;0;0;-11;-52;0;1;253.311;0;0;0
9493;12;04/06/2022 18:03;4.499.074.935.913.080;7.516.769.886.016.840;230;0;5;0;0;0;-996.328;-0.459844;0.613125;1;0;0;0;-12;-68;59;1;260.334;0;0;0
9494;14;04/06/2022 18:30;4.499.020.004.272.460;75.172.600.746.154.700;265;0;4;0;0;0;-965.672;24.525;122.625;1;0;0;0;-20;51;-22;1;264.927;0;0;0
9495;19;04/06/2022 18:41;0;0;0;0;0;0;0;0;-101.166;0.766406;0.306563;1;0;0;0;-21;38;9;1;260.868;0;0;0
9496;20;04/06/2022 18:44;44.990.699.768.066.400;7.517.059.803.009.030;205;0;3;0;0;0;-9.81;153.281;-0.153281;1;0;0;0;-27;-61;53;1;286.076;0;0;0
9497;18;04/06/2022 18:57;4.499.116.897.583.000;7.515.989.780.426.020;228;0;4;0;0;0;-9.81;122.625;0.919688;1;0;0;0;22;92;38;1;264.687;0;0;0
9498;16;04/06/2022 19:00;0;0;0;0;0;0;0;0;-101.166;0.459844;0.459844;1;0;0;0;-11;-52;0;1;258.598;0;0;0
9499;12;04/06/2022 19:01;44.990.509.033.203.100;751.570.987.701.416;204;0;4;0;0;0;-101.166;-0.459844;-0.306563;1;0;0;0;-12;-68;59;1;258.438;0;0;0
9500;19;04/06/2022 19:41;0;0;0;0;0;0;0;0;-102.698;0.919688;0.459844;1;0;0;0;-21;38;9;1;261.749;0;0;0
9501;20;04/06/2022 19:44;44.990.440.368.652.300;7.517.320.156.097.410;281;0;5;0;0;0;-965.672;168.609;-0.613125;1;0;0;0;-27;-61;53;1;283.486;0;0;0
9502;16;04/06/2022 19:57;4.499.005.126.953.120;7.516.880.035.400.390;62;0;3;0;0;0;-101.166;0.459844;0.766406;1;0;0;0;-11;-52;0;1;254.646;0;0;0
9503;18;04/06/2022 20:00;0;0;0;0;0;0;0;0;-996.328;0.919688;0.919688;1;0;0;0;22;92;38;1;270.615;0;0;0
9504;12;04/06/2022 20:05;0;0;0;0;0;0;0;0;-9.81;-0.306563;0.153281;1;0;0;0;-12;-68;59;1;265.301;0;0;0
9505;14;04/06/2022 20:33;0;0;0;0;0;0;0;0;-935.016;24.525;183.938;1;0;0;0;-20;51;-22;1;271.122;0;0;0
9506;19;04/06/2022 20:41;0;0;0;0;0;0;0;0;-102.698;0.766406;0.306563;1;0;0;0;-21;38;9;1;26.239;0;0;0
9507;20;04/06/2022 20:43;4.499.092.102.050.780;7.517.580.032.348.630;263;1.1;5;0;0;0;-996.328;137.953;-0.613125;1;0;0;0;-27;-61;53;1;281.804;0;0;0
9508;16;04/06/2022 20:58;4.499.034.118.652.340;7.516.829.967.498.770;193;0;3;0;0;0;-996.328;0.613125;0.919688;1;0;0;0;-11;-52;0;1;256.275;0;0;0
9509;18;04/06/2022 20:59;0;0;0;0;0;0;0;0;-9.81;107.297;0.613125;1;0;0;0;22;92;38;1;270.829;0;0;0
9510;12;04/06/2022 21:03;449.913.215.637.207;75.175.700.187.683.100;26;0;4;0;0;0;-9.81;-0.459844;0.153281;1;0;0;0;-12;-68;59;1;262.257;0;0;0
9511;14;04/06/2022 21:32;0;0;0;0;0;0;0;0;-950.344;229.922;0.766406;1;0;0;0;-20;51;-22;1;271.336;0;0;0
9512;19;04/06/2022 21:40;0;0;0;0;0;0;0;0;-996.328;0.919688;0.459844;1;0;0;0;-21;38;9;1;262.844;0;0;0
9513;20;04/06/2022 21:43;4.499.031.066.894.530;7.517.580.032.348.630;288;0;4;0;0;0;-996.328;168.609;-0.766406;1;0;0;0;-27;-61;53;1;279.187;0;0;0
9514;16;04/06/2022 21:56;4.499.031.066.894.530;7.516.759.872.436.520;347;0;5;0;0;0;-996.328;0.459844;0.919688;1;0;0;0;-11;-52;0;1;253.231;0;0;0
9515;18;04/06/2022 21:59;0;0;0;0;0;0;0;0;-9.81;107.297;0.919688;1;0;0;0;22;92;38;1;270.642;0;0;0
9516;12;04/06/2022 22:01;4.499.039.840.698.240;7.517.459.869.384.760;328;0;5;0;0;0;-996.328;-0.459844;-0.153281;1;0;0;0;-12;-68;59;1;259.319;0;0;0
9517;14;04/06/2022 22:32;0;0;0;0;0;0;0;0;-935.016;24.525;153.281;1;0;0;0;-20;51;-22;1;271.069;0;0;0
9518;19;04/06/2022 22:40;0;0;0;0;0;0;0;0;-101.166;0.766406;0.919688;1;0;0;0;-21;38;9;1;263.165;0;0;0
9519;20;04/06/2022 22:43;4.499.040.985.107.420;75.175.299.644.470.200;295;0;5;0;0;0;-9.81;137.953;0;1;0;0;0;-27;-61;53;1;277.077;0;0;0
9520;16;04/06/2022 22:56;44.990.760.803.222.600;7.516.290.187.835.690;200;0;3;0;0;0;-996.328;0.459844;0.919688;1;0;0;0;-11;-52;0;1;253.151;0;0;0
9521;18;04/06/2022 22:59;44.991.119.384.765.600;75.152.997.970.581.000;80;0;3;0;0;0;-9.81;0.919688;0.459844;1;0;0;0;22;92;38;1;270.268;0;0;0
9522;12;04/06/2022 23:02;4.499.114.990.234.370;7.515.769.958.496.090;136;7.9;5;0;0;0;-101.166;-0.459844;0.306563;1;0;0;0;-12;-68;59;1;259.854;0;0;0
9523;14;04/06/2022 23:32;0;0;0;0;0;0;0;0;-950.344;229.922;153.281;1;0;0;0;-20;51;-22;1;270.802;0;0;0
9524;20;04/06/2022 23:43;44.990.478.515.625;7.517.159.938.812.250;352;0;5;0;0;0;-996.328;137.953;-0.459844;1;0;0;0;-27;-61;53;1;273.339;0;0;0
9525;18;04/06/2022 23:56;44.990.779.876.708.900;7.515.739.917.755.120;175;0;2;0;0;0;-101.166;107.297;0.306563;1;0;0;0;22;92;38;1;266.716;0;0;0
9526;16;04/06/2022 23:58;4.499.153.137.207.030;7.515.329.837.799.070;157;0;4;0;0;0;-9.81;0.459844;122.625;1;0;0;0;-11;-52;0;1;255.848;0;0;0
9527;12;05/06/2022 00:01;4.499.055.099.487.300;7.516.849.994.659.420;310;0;4;0;0;0;-9.81;-0.459844;0.153281;1;0;0;0;-12;-68;59;1;258.145;0;0;0
9528;14;05/06/2022 00:32;0;0;0;0;0;0;0;0;-935.016;24.525;137.953;1;0;0;0;-20;51;-22;1;269.306;0;0;0
9529;19;05/06/2022 00:40;0;0;0;0;0;0;0;0;-996.328;0.766406;0.459844;1;0;0;0;-21;38;9;1;262.631;0;0;0
9530;20;05/06/2022 00:42;4.499.068.832.397.460;7.517.340.183.258.050;263;0;6;0;0;0;-9.81;153.281;-0.459844;1;0;0;0;-27;-61;53;1;270.909;0;0;0
9531;16;05/06/2022 00:56;4.498.950.958.251.950;7.516.650.199.890.130;377;0;5;0;0;0;-101.166;0.459844;0.919688;1;0;0;0;-11;-52;0;1;252.884;0;0;0
9532;18;05/06/2022 00:58;0;0;0;0;0;0;0;0;-101.166;0.919688;0.613125;1;0;0;0;22;92;38;1;268.719;0;0;0
9533;12;05/06/2022 01:02;4.499.074.935.913.080;7.517.230.033.874.510;249;0;3;0;0;0;-996.328;-0.613125;0.153281;1;0;0;0;-12;-68;59;1;259.854;0;0;0
9534;14;05/06/2022 01:32;0;0;0;0;0;0;0;0;-950.344;260.578;137.953;1;0;0;0;-20;51;-22;1;268.772;0;0;0
9535;19;05/06/2022 01:40;0;0;0;0;0;0;0;0;-104.231;0.766406;0.766406;1;0;0;0;-21;38;9;1;262.657;0;0;0
9536;20;05/06/2022 01:42;4.499.052.810.668.940;7.517.489.910.125.730;224;1.7;5;0;0;0;-996.328;137.953;0.153281;1;0;0;0;-27;-61;53;1;268.212;0;0;0
9537;18;05/06/2022 01:58;0;0;0;0;0;0;0;0;-965.672;107.297;0.766406;1;0;0;0;22;92;38;1;268.025;0;0;0
9538;16;05/06/2022 02:00;0;0;0;0;0;0;0;0;-101.166;0.306563;0.766406;1;0;0;0;-11;-52;0;1;258.198;0;0;0
9539;12;05/06/2022 02:03;4.499.040.985.107.420;7.516.779.899.597.160;345;0;3;0;0;0;-965.672;-0.306563;0.153281;1;0;0;0;-12;-68;59;1;259.907;0;0;0
9540;14;05/06/2022 02:31;0;0;0;0;0;0;0;0;-950.344;24.525;137.953;1;0;0;0;-20;51;-22;1;267.437;0;0;0
9541;19;05/06/2022 02:40;0;0;0;0;0;0;0;0;-9.81;0.766406;0.613125;1;0;0;0;-21;38;9;1;262.203;0;0;0
9542;20;05/06/2022 02:43;4.499.039.077.758.780;7.517.370.223.999.020;297;0;2;0;0;0;-950.344;137.953;-107.297;1;0;0;0;-27;-61;53;1;267.144;0;0;0
9543;16;05/06/2022 02:56;4.499.060.821.533.200;75.163.798.332.214.300;201;0;4;0;0;0;-996.328;0.459844;0.459844;1;0;0;0;-11;-52;0;1;251.308;0;0;0
9544;18;05/06/2022 02:56;44.990.169.525.146.400;7.517.240.047.454.830;311;0;4;0;0;0;-9.81;0.919688;0.919688;1;0;0;0;22;92;38;1;265.675;0;0;0
9545;12;05/06/2022 03:02;44.990.570.068.359.300;751.786.994.934.082;308;0;4;0;0;0;-9.81;-0.306563;0.153281;1;0;0;0;-12;-68;59;1;258.145;0;0;0
9546;14;05/06/2022 03:29;44.991.241.455.078.100;7.515.729.904.174.800;72;0;4;0;0;0;-950.344;229.922;153.281;1;0;0;0;-20;51;-22;1;264.046;0;0;0
9547;19;05/06/2022 03:39;0;0;0;0;0;0;0;0;-101.166;0.766406;0.613125;1;0;0;0;-21;38;9;1;261.803;0;0;0
9548;20;05/06/2022 03:42;4.499.003.982.543.940;75.183.000.564.575.100;356;0;3;0;0;0;-101.166;153.281;-0.766406;1;0;0;0;-27;-61;53;1;263.993;0;0;0
9549;18;05/06/2022 03:55;44.990.989.685.058.500;7.512.249.946.594.230;-63;0;4;0;0;0;-996.328;0.919688;107.297;1;0;0;0;22;92;38;1;263.218;0;0;0
9550;16;05/06/2022 03:56;4.499.013.900.756.830;7.517.230.033.874.510;326;0;5;0;0;0;-101.166;0.613125;0.613125;1;0;0;0;-11;-52;0;1;250.401;0;0;0
9551;12;05/06/2022 04:02;44.990.028.381.347.600;7.517.459.869.384.760;409;0;4;0;0;0;-9.81;-0.459844;0;1;0;0;0;-12;-68;59;1;256.222;0;0;0
9552;14;05/06/2022 04:30;4.498.991.012.573.240;75.181.498.527.526.800;347;0;4;0;0;0;-9.81;24.525;0.613125;1;0;0;0;-20;51;-22;1;263.886;0;0;0
9553;19;05/06/2022 04:39;0;0;0;0;0;0;0;0;-996.328;0.919688;0.459844;1;0;0;0;-21;38;9;1;261.456;0;0;0
9554;20;05/06/2022 04:42;4.499.042.892.456.050;7.516.689.777.374.260;257;0;4;0;0;0;-9.81;137.953;-0.306563;1;0;0;0;-27;-61;53;1;262.444;0;0;0
9555;16;05/06/2022 04:56;4.499.045.181.274.410;75.172.600.746.154.700;380;0;5;0;0;0;-101.166;0.459844;0.613125;1;0;0;0;-11;-52;0;1;249.172;0;0;0
9556;18;05/06/2022 04:57;0;0;0;0;0;0;0;0;-9.81;107.297;0.766406;1;0;0;0;22;92;38;1;265.461;0;0;0
9557;12;05/06/2022 05:04;44.990.150.451.660.100;7.519.330.024.719.230;273;0;4;0;0;0;-996.328;-0.459844;0.153281;1;0;0;0;-12;-68;59;1;258.812;0;0;0
9558;14;05/06/2022 05:27;4.499.052.810.668.940;7.516.180.038.452.140;291;0;4;0;0;0;-965.672;229.922;107.297;1;0;0;0;-20;51;-22;1;259.453;0;0;0
9559;19;05/06/2022 05:39;0;0;0;0;0;0;0;0;-996.328;0.919688;0.459844;1;0;0;0;-21;38;9;1;260.761;0;0;0
9560;20;05/06/2022 05:41;44.990.318.298.339.800;7.517.300.128.936.760;265;0;4;0;0;0;-996.328;153.281;-0.919688;1;0;0;0;-27;-61;53;1;25.98;0;0;0
9561;18;05/06/2022 05:55;4.499.055.862.426.750;75.169.901.847.839.300;234;0;3;0;0;0;-9.81;107.297;0.766406;1;0;0;0;22;92;38;1;261.749;0;0;0
9562;16;05/06/2022 05:56;44.990.299.224.853.500;75.164.899.826.049.800;314;0;5;0;0;0;-101.166;0.613125;0.766406;1;0;0;0;-11;-52;0;1;249.706;0;0;0
9563;12;05/06/2022 06:02;449.901.008.605.957;7.516.980.171.203.610;389;0;3;0;0;0;-101.166;-0.613125;0.153281;1;0;0;0;-12;-68;59;1;255.447;0;0;0
9564;14;05/06/2022 06:28;4.499.060.821.533.200;751.777.982.711.792;186;0;3;0;0;0;-950.344;229.922;168.609;1;0;0;0;-20;51;-22;1;25.94;0;0;0
9565;19;05/06/2022 06:39;0;0;0;0;0;0;0;0;-101.166;0.766406;0.613125;1;0;0;0;-21;38;9;1;260.441;0;0;0
9566;20;05/06/2022 06:41;44.990.318.298.339.800;7.518.010.139.465.330;284;0;3;0;0;0;-965.672;153.281;-0.613125;1;0;0;0;-27;-61;53;1;257.931;0;0;0
9567;18;05/06/2022 06:54;4.499.198.913.574.210;7.516.109.943.389.890;314;0;4;0;0;0;-9.81;107.297;107.297;1;0;0;0;22;92;38;1;259.773;0;0;0
9568;16;05/06/2022 06:58;4.499.039.840.698.240;7.516.729.831.695.550;297;0;4;0;0;0;-996.328;0.459844;0.613125;1;0;0;0;-11;-52;0;1;251.923;0;0;0
9569;12;05/06/2022 07:01;44.990.509.033.203.100;7.517.280.101.776.120;246;0;5;0;0;0;-9.81;-0.459844;0.153281;1;0;0;0;-12;-68;59;1;253.231;0;0;0
9570;14;05/06/2022 07:28;4.499.039.077.758.780;75.175.299.644.470.200;75;0;5;0;0;0;-965.672;229.922;122.625;1;0;0;0;-20;51;-22;1;260.388;0;0;0
9571;19;05/06/2022 07:39;0;0;0;0;0;0;0;0;-101.166;0.919688;0.613125;1;0;0;0;-21;38;9;1;260.307;0;0;0
9572;20;05/06/2022 07:41;4.499.011.993.408.200;7.517.049.789.428.710;251;0;4;0;0;0;-9.81;153.281;-0.613125;1;0;0;0;-27;-61;53;1;257.931;0;0;0
9573;18;05/06/2022 07:56;0;0;0;0;0;0;0;0;-9.81;107.297;0.766406;1;0;0;0;22;92;38;1;262.738;0;0;0
9574;16;05/06/2022 07:59;4.498.997.116.088.860;7.517.549.991.607.660;480;0;4;0;0;0;-996.328;0.613125;0.613125;1;0;0;0;-11;-52;0;1;253.498;0;0;0
9575;12;05/06/2022 08:02;4.499.147.033.691.400;7.514.810.085.296.630;-35;0;5;0;0;0;-9.81;-0.306563;0.153281;1;0;0;0;-12;-68;59;1;253.338;0;0;0
9576;14;05/06/2022 08:30;0;0;0;0;0;0;0;0;-9.81;24.525;137.953;1;0;0;0;-20;51;-22;1;263.245;0;0;0
9577;19;05/06/2022 08:39;0;0;0;0;0;0;0;0;-101.166;0.766406;0.459844;1;0;0;0;-21;38;9;1;260.307;0;0;0
9578;20;05/06/2022 08:41;44.991.119.384.765.600;7.515.669.822.692.870;272;0;3;0;0;0;-965.672;153.281;0.153281;1;0;0;0;-27;-61;53;1;259.854;0;0;0
9579;18;05/06/2022 08:53;44.991.390.228.271.400;7.516.039.848.327.630;125;1.1;4;0;0;0;-9.81;107.297;0.613125;1;0;0;0;22;92;38;1;259.026;0;0;0
9580;16;05/06/2022 08:57;4.498.976.135.253.900;7.517.499.923.706.050;166;0;5;0;0;0;-996.328;0.613125;0.919688;1;0;0;0;-11;-52;0;1;251.415;0;0;0
9581;12;05/06/2022 09:01;4.499.121.856.689.450;751.092.004.776.001;456;2.1;5;0;0;0;-9.81;-0.459844;0.153281;1;0;0;0;-12;-68;59;1;253.044;0;0;0
9582;14;05/06/2022 09:27;4.499.068.069.458.000;75.165.300.369.262.600;204;0;4;0;0;0;-965.672;229.922;122.625;1;0;0;0;-20;51;-22;1;258.839;0;0;0
9583;19;05/06/2022 09:38;0;0;0;0;0;0;0;0;-101.166;107.297;0.306563;1;0;0;0;-21;38;9;1;260.948;0;0;0
9584;20;05/06/2022 09:41;4.499.068.832.397.460;7.516.709.804.534.910;221;0;4;0;0;0;-996.328;137.953;-0.766406;1;0;0;0;-27;-61;53;1;266.236;0;0;0
9585;18;05/06/2022 09:54;4.499.065.017.700.190;7.518.479.824.066.160;308;0;4;0;0;0;-965.672;122.625;107.297;1;0;0;0;22;92;38;1;262.123;0;0;0
9586;16;05/06/2022 09:59;0;0;0;0;0;0;0;0;-996.328;0.459844;107.297;1;0;0;0;-11;-52;0;1;256.195;0;0;0
